#tail	head	weight	pathway_name	pathway_ID	edge_type	tail_symbol	head_symbol
P0CG47	Q07889	1	EGFR1	4	physical	UBB	SOS1
P0CG47	Q07890	1	EGFR1	4	physical	UBB	SOS2
P0CG47	P52735	1	EGFR1	4	physical	UBB	VAV2
P0CG47	P63104	1	EGFR1	4	physical	UBB	YWHAZ
Q92738	Q12929	1	EGFR1	4	physical	USP6NL	EPS8
Q92738	P20339	1	EGFR1	4	physical	USP6NL	RAB5A
P15498	P00533	1	EGFR1	4	physical	VAV1	EGFR
P52735	P62736	1	EGFR1	4	physical	VAV2	ACTA2
P52735	O95782	1	EGFR1	4	physical	VAV2	AP2A1
P52735	P63010	1	EGFR1	4	physical	VAV2	AP2B1
P52735	P53680	1	EGFR1	4	physical	VAV2	AP2S1
P52735	P36542	1	EGFR1	4	physical	VAV2	ATP5C1
P52735	P22681	1	EGFR1	4	physical	VAV2	CBL
P52735	Q13191	1	EGFR1	4	physical	VAV2	CBLB
P52735	P13987	1	EGFR1	4	physical	VAV2	CD59
P52735	P01133	1	EGFR1	4	physical	VAV2	EGF
P52735	P00533	1	EGFR1	4	physical	VAV2	EGFR
P52735	P58107	1	EGFR1	4	physical	VAV2	EPPK1
P52735	Q9UJM3	1	EGFR1	4	physical	VAV2	ERRFI1
P52735	P62993	1	EGFR1	4	physical	VAV2	GRB2
P52735	Q16695	1	EGFR1	4	physical	VAV2	HIST3H3
P52735	P46940	1	EGFR1	4	physical	VAV2	IQGAP1
P52735	Q04695	1	EGFR1	4	physical	VAV2	KRT17
P52735	P05783	1	EGFR1	4	physical	VAV2	KRT18
P52735	P08729	1	EGFR1	4	physical	VAV2	KRT7
P52735	P05787	1	EGFR1	4	physical	VAV2	KRT8
P52735	Q6WCQ1	1	EGFR1	4	physical	VAV2	MPRIP
P52735	P00403	1	EGFR1	4	physical	VAV2	MT-CO2
P52735	P27986	1	EGFR1	4	physical	VAV2	PIK3R1
P52735	O00459	1	EGFR1	4	physical	VAV2	PIK3R2
P52735	Q15149	1	EGFR1	4	physical	VAV2	PLEC
P52735	Q06124	1	EGFR1	4	physical	VAV2	PTPN11
P52735	Q9H0H5	1	EGFR1	4	physical	VAV2	RACGAP1
P52735	P29353	1	EGFR1	4	physical	VAV2	SHC1
P52735	Q2TAY7	1	EGFR1	4	physical	VAV2	SMU1
P52735	P62316	1	EGFR1	4	physical	VAV2	SNRPD2
P52735	Q07889	1	EGFR1	4	physical	VAV2	SOS1
P52735	Q07890	1	EGFR1	4	physical	VAV2	SOS2
P52735	P0CG47	1	EGFR1	4	physical	VAV2	UBB
P52735	Q9UKW4	1	EGFR1	4	physical	VAV2	VAV3
P52735	P63104	1	EGFR1	4	physical	VAV2	YWHAZ
Q9UKW4	O95782	1	EGFR1	4	physical	VAV3	AP2A1
Q9UKW4	P63010	1	EGFR1	4	physical	VAV3	AP2B1
Q9UKW4	P53680	1	EGFR1	4	physical	VAV3	AP2S1
Q9UKW4	Q13191	1	EGFR1	4	physical	VAV3	CBLB
Q9UKW4	P13987	1	EGFR1	4	physical	VAV3	CD59
Q9UKW4	P00533	1	EGFR1	4	physical	VAV3	EGFR
Q9UKW4	P58107	1	EGFR1	4	physical	VAV3	EPPK1
Q9UKW4	P62993	1	EGFR1	4	physical	VAV3	GRB2
Q9UKW4	Q16695	1	EGFR1	4	physical	VAV3	HIST3H3
Q9UKW4	P46940	1	EGFR1	4	physical	VAV3	IQGAP1
Q9UKW4	Q04695	1	EGFR1	4	physical	VAV3	KRT17
Q9UKW4	P05783	1	EGFR1	4	physical	VAV3	KRT18
Q9UKW4	P08729	1	EGFR1	4	physical	VAV3	KRT7
Q9UKW4	P05787	1	EGFR1	4	physical	VAV3	KRT8
Q9UKW4	Q6WCQ1	1	EGFR1	4	physical	VAV3	MPRIP
Q9UKW4	P27986	1	EGFR1	4	physical	VAV3	PIK3R1
Q9UKW4	P19174	1	EGFR1	4	physical	VAV3	PLCG1
Q9UKW4	Q15149	1	EGFR1	4	physical	VAV3	PLEC
Q9UKW4	Q06124	1	EGFR1	4	physical	VAV3	PTPN11
Q9UKW4	Q9H0H5	1	EGFR1	4	physical	VAV3	RACGAP1
Q9UKW4	P29353	1	EGFR1	4	physical	VAV3	SHC1
Q9UKW4	Q2TAY7	1	EGFR1	4	physical	VAV3	SMU1
Q9UKW4	P62316	1	EGFR1	4	physical	VAV3	SNRPD2
Q9UKW4	Q07889	1	EGFR1	4	physical	VAV3	SOS1
Q9UKW4	P52735	1	EGFR1	4	physical	VAV3	VAV2
O00401	Q99963	1	EGFR1	4	physical	WASL	SH3GL3
Q9H4A3	Q9Y2U5	1	EGFR1	4	physical	WNK1	MAP3K2
Q9H4A3	Q99759	1	EGFR1	4	physical	WNK1	MAP3K3
P31946	Q13164	1	EGFR1	4	physical	YWHAB	MAPK7
P31946	O14974	1	EGFR1	4	physical	YWHAB	PPP1R12A
P63104	P62736	1	EGFR1	4	physical	YWHAZ	ACTA2
P63104	P36542	1	EGFR1	4	physical	YWHAZ	ATP5C1
P63104	P22681	1	EGFR1	4	physical	YWHAZ	CBL
P63104	Q13191	1	EGFR1	4	physical	YWHAZ	CBLB
P63104	P01133	1	EGFR1	4	physical	YWHAZ	EGF
P63104	P00533	1	EGFR1	4	physical	YWHAZ	EGFR
P63104	Q9UJM3	1	EGFR1	4	physical	YWHAZ	ERRFI1
P63104	P62993	1	EGFR1	4	physical	YWHAZ	GRB2
P63104	P00403	1	EGFR1	4	physical	YWHAZ	MT-CO2
P63104	P27986	1	EGFR1	4	physical	YWHAZ	PIK3R1
P63104	O00459	1	EGFR1	4	physical	YWHAZ	PIK3R2
P63104	P29353	1	EGFR1	4	physical	YWHAZ	SHC1
P63104	P62316	1	EGFR1	4	physical	YWHAZ	SNRPD2
P63104	Q07889	1	EGFR1	4	physical	YWHAZ	SOS1
P63104	Q07890	1	EGFR1	4	physical	YWHAZ	SOS2
P63104	P0CG47	1	EGFR1	4	physical	YWHAZ	UBB
P63104	P52735	1	EGFR1	4	physical	YWHAZ	VAV2
O75312	P68104	1	EGFR1	4	physical	ZNF259	EEF1A1
P78536	P08138	1	BDNF	76	Proteolytic	ADAM17	NGFR
P31749	Q92934	1	BDNF	76	Phosphorylation	AKT1	BAD
P31749	P67809	1	BDNF	76	Phosphorylation	AKT1	YBX1
P23560	P16870	1	BDNF	76	physical	BDNF	CPE
P23560	P01138	1	BDNF	76	physical	BDNF	NGF
P23560	P08138	1	BDNF	76	physical	BDNF	NGFR
P23560	P20783	1	BDNF	76	physical	BDNF	NTF3
P23560	Q16620	1	BDNF	76	physical	BDNF	NTRK2
P23560	Q99523	1	BDNF	76	physical	BDNF	SORT1
P19022	P35222	1	BDNF	76	physical	CDH2	CTNNB1
P19022	Q16620	1	BDNF	76	physical	CDH2	NTRK2
Q00535	Q16620	1	BDNF	76	Phosphorylation	CDK5	NTRK2
Q00535	Q16620	1	BDNF	76	physical	CDK5	NTRK2
O76039	P63000	1	BDNF	76	physical	CDKL5	RAC1
CDKR1	Q16620	1	BDNF	76	physical	CDKR1	NTRK2
P16870	P23560	1	BDNF	76	physical	CPE	BDNF
P16220	Q6UUV9	1	BDNF	76	physical	CREB1	CRTC1
Q6UUV9	P16220	1	BDNF	76	physical	CRTC1	CREB1
P35222	P19022	1	BDNF	76	physical	CTNNB1	CDH2
P35222	P04629	1	BDNF	76	physical	CTNNB1	NTRK1
P35222	Q16620	1	BDNF	76	physical	CTNNB1	NTRK2
P35222	Q16288	1	BDNF	76	physical	CTNNB1	NTRK3
Q12959	P42261	1	BDNF	76	physical	DLG1	GRIA1
Q8IZD9	P06241	1	BDNF	76	physical	DOCK3	FYN
Q9P104	Q16620	1	BDNF	76	physical	DOK5	NTRK2
Q8WU20	P62993	1	BDNF	76	physical	FRS2	GRB2
Q8WU20	Q06124	1	BDNF	76	physical	FRS2	PTPN11
O43559	P62993	1	BDNF	76	physical	FRS3	GRB2
O43559	Q06124	1	BDNF	76	physical	FRS3	PTPN11
P06241	Q8IZD9	1	BDNF	76	physical	FYN	DOCK3
P06241	Q16620	1	BDNF	76	physical	FYN	NTRK2
P28472	P63244	1	BDNF	76	physical	GABRB3	GNB2L1
P28472	P67775	1	BDNF	76	physical	GABRB3	PPP2CA
P63244	P28472	1	BDNF	76	physical	GNB2L1	GABRB3
P62993	Q8WU20	1	BDNF	76	physical	GRB2	FRS2
P62993	O43559	1	BDNF	76	physical	GRB2	FRS3
P62993	Q06124	1	BDNF	76	physical	GRB2	PTPN11
P62993	O14492	1	BDNF	76	physical	GRB2	SH2B2
P62993	P98077	1	BDNF	76	physical	GRB2	SHC2
P62993	Q92529	1	BDNF	76	physical	GRB2	SHC3
P62993	Q6S5L8	1	BDNF	76	physical	GRB2	SHC4
P42261	Q12959	1	BDNF	76	physical	GRIA1	DLG1
P42262	Q9Y3R0	1	BDNF	76	physical	GRIA2	GRIP1
P42262	P46459	1	BDNF	76	physical	GRIA2	NSF
P42263	Q9Y3R0	1	BDNF	76	physical	GRIA3	GRIP1
Q9Y3R0	P42262	1	BDNF	76	physical	GRIP1	GRIA2
Q9Y3R0	P42263	1	BDNF	76	physical	GRIP1	GRIA3
P35568	P27986	1	BDNF	76	physical	IRS1	PIK3R1
P35568	O00459	1	BDNF	76	physical	IRS1	PIK3R2
Q9Y4H2	P27986	1	BDNF	76	physical	IRS2	PIK3R1
Q9Y4H2	O00459	1	BDNF	76	physical	IRS2	PIK3R2
P22001	Q92529	1	BDNF	76	physical	KCNA3	SHC3
Q8IVT5	P28482	1	BDNF	76	physical	KSR1	MAPK1
Q8IVT5	P27361	1	BDNF	76	physical	KSR1	MAPK3
Q96FE5	Q16620	1	BDNF	76	physical	LINGO1	NTRK2
P28482	Q8IVT5	1	BDNF	76	physical	MAPK1	KSR1
P28482	P27361	1	BDNF	76	physical	MAPK1	MAPK3
P27361	Q8IVT5	1	BDNF	76	physical	MAPK3	KSR1
P27361	P28482	1	BDNF	76	physical	MAPK3	MAPK1
P27361	P17600	1	BDNF	76	Phosphorylation	MAPK3	SYN1
P42345	Q13541	1	BDNF	76	Phosphorylation	MTOR	EIF4EBP1
P42345	P23443	1	BDNF	76	Phosphorylation	MTOR	RPS6KB1
P13591	Q16620	1	BDNF	76	physical	NCAM1	NTRK2
P16333	Q16620	1	BDNF	76	physical	NCK1	NTRK2
O43639	Q16620	1	BDNF	76	physical	NCK2	NTRK2
P01138	P23560	1	BDNF	76	physical	NGF	BDNF
P08138	P23560	1	BDNF	76	physical	NGFR	BDNF
P08138	Q9Y4K3	1	BDNF	76	physical	NGFR	TRAF6
P46459	P42262	1	BDNF	76	physical	NSF	GRIA2
P20783	P23560	1	BDNF	76	physical	NTF3	BDNF
P04629	P35222	1	BDNF	76	physical	NTRK1	CTNNB1
Q16620	P23560	1	BDNF	76	physical	NTRK2	BDNF
Q16620	P19022	1	BDNF	76	physical	NTRK2	CDH2
Q16620	Q00535	1	BDNF	76	Phosphorylation	NTRK2	CDK5
Q16620	Q00535	1	BDNF	76	physical	NTRK2	CDK5
Q16620	CDKR1	1	BDNF	76	physical	NTRK2	CDKR1
Q16620	P35222	1	BDNF	76	Phosphorylation	NTRK2	CTNNB1
Q16620	P35222	1	BDNF	76	physical	NTRK2	CTNNB1
Q16620	Q9P104	1	BDNF	76	physical	NTRK2	DOK5
Q16620	Q9P104	1	BDNF	76	Phosphorylation	NTRK2	DOK5
Q16620	P06241	1	BDNF	76	physical	NTRK2	FYN
Q16620	P22001	1	BDNF	76	Phosphorylation	NTRK2	KCNA3
Q16620	Q96FE5	1	BDNF	76	physical	NTRK2	LINGO1
Q16620	P13591	1	BDNF	76	physical	NTRK2	NCAM1
Q16620	P13591	1	BDNF	76	Phosphorylation	NTRK2	NCAM1
Q16620	P16333	1	BDNF	76	physical	NTRK2	NCK1
Q16620	O43639	1	BDNF	76	physical	NTRK2	NCK2
Q16620	P19174	1	BDNF	76	physical	NTRK2	PLCG1
Q16620	Q06124	1	BDNF	76	physical	NTRK2	PTPN11
Q16620	P10586	1	BDNF	76	physical	NTRK2	PTPRF
Q16620	Q96S59	1	BDNF	76	physical	NTRK2	RANBP9
Q16620	O14492	1	BDNF	76	Phosphorylation	NTRK2	SH2B2
Q16620	P29353	1	BDNF	76	physical	NTRK2	SHC1
Q16620	P98077	1	BDNF	76	physical	NTRK2	SHC2
Q16620	Q92529	1	BDNF	76	physical	NTRK2	SHC3
Q16620	Q6S5L8	1	BDNF	76	Phosphorylation	NTRK2	SHC4
Q16620	Q6S5L8	1	BDNF	76	physical	NTRK2	SHC4
Q16620	Q13501	1	BDNF	76	physical	NTRK2	SQSTM1
Q16620	Q13009	1	BDNF	76	physical	NTRK2	TIAM1
Q16620	Q13009	1	BDNF	76	Phosphorylation	NTRK2	TIAM1
Q16620	Q9Y4K3	1	BDNF	76	physical	NTRK2	TRAF6
Q16620	P52735	1	BDNF	76	Phosphorylation	NTRK2	VAV2
Q16620	P52735	1	BDNF	76	physical	NTRK2	VAV2
Q16620	Q9UKW4	1	BDNF	76	physical	NTRK2	VAV3
Q16288	P35222	1	BDNF	76	physical	NTRK3	CTNNB1
O15530	Q15418	1	BDNF	76	Phosphorylation	PDPK1	RPS6KA1
O15530	P51812	1	BDNF	76	Phosphorylation	PDPK1	RPS6KA3
P27986	P35568	1	BDNF	76	physical	PIK3R1	IRS1
P27986	Q9Y4H2	1	BDNF	76	physical	PIK3R1	IRS2
P27986	O00459	1	BDNF	76	physical	PIK3R1	PIK3R2
O00459	P35568	1	BDNF	76	physical	PIK3R2	IRS1
O00459	Q9Y4H2	1	BDNF	76	physical	PIK3R2	IRS2
O00459	P27986	1	BDNF	76	physical	PIK3R2	PIK3R1
P19174	Q16620	1	BDNF	76	physical	PLCG1	NTRK2
P67775	P28472	1	BDNF	76	Dephosphorylation	PPP2CA	GABRB3
P67775	P28472	1	BDNF	76	physical	PPP2CA	GABRB3
Q06124	Q8WU20	1	BDNF	76	physical	PTPN11	FRS2
Q06124	O43559	1	BDNF	76	physical	PTPN11	FRS3
Q06124	P62993	1	BDNF	76	physical	PTPN11	GRB2
Q06124	Q16620	1	BDNF	76	physical	PTPN11	NTRK2
Q06124	P78324	1	BDNF	76	physical	PTPN11	SIRPA
P10586	Q16620	1	BDNF	76	physical	PTPRF	NTRK2
P63000	O76039	1	BDNF	76	physical	RAC1	CDKL5
P63000	Q13009	1	BDNF	76	physical	RAC1	TIAM1
Q96S59	Q16620	1	BDNF	76	physical	RANBP9	NTRK2
P51812	Q92934	1	BDNF	76	Phosphorylation	RPS6KA3	BAD
O75582	P16220	1	BDNF	76	Phosphorylation	RPS6KA5	CREB1
P23443	P62753	1	BDNF	76	Phosphorylation	RPS6KB1	RPS6
O14492	P62993	1	BDNF	76	physical	SH2B2	GRB2
P29353	Q16620	1	BDNF	76	physical	SHC1	NTRK2
P98077	P62993	1	BDNF	76	physical	SHC2	GRB2
P98077	Q16620	1	BDNF	76	physical	SHC2	NTRK2
Q92529	P62993	1	BDNF	76	physical	SHC3	GRB2
Q92529	P22001	1	BDNF	76	physical	SHC3	KCNA3
Q92529	Q16620	1	BDNF	76	physical	SHC3	NTRK2
Q6S5L8	P62993	1	BDNF	76	physical	SHC4	GRB2
Q6S5L8	Q16620	1	BDNF	76	physical	SHC4	NTRK2
P78324	Q06124	1	BDNF	76	physical	SIRPA	PTPN11
Q99523	P23560	1	BDNF	76	physical	SORT1	BDNF
Q13501	Q16620	1	BDNF	76	physical	SQSTM1	NTRK2
Q13501	Q9Y4K3	1	BDNF	76	physical	SQSTM1	TRAF6
Q13009	Q16620	1	BDNF	76	physical	TIAM1	NTRK2
Q13009	P63000	1	BDNF	76	physical	TIAM1	RAC1
Q9Y4K3	P08138	1	BDNF	76	physical	TRAF6	NGFR
Q9Y4K3	Q16620	1	BDNF	76	Ubiquitination	TRAF6	NTRK2
Q9Y4K3	Q16620	1	BDNF	76	physical	TRAF6	NTRK2
Q9Y4K3	Q13501	1	BDNF	76	physical	TRAF6	SQSTM1
P52735	Q16620	1	BDNF	76	physical	VAV2	NTRK2
Q9UKW4	Q16620	1	BDNF	76	physical	VAV3	NTRK2
P31749	Q92934	1	IL3	15	Phosphorylation	AKT1	BAD
P31749	P16220	1	IL3	15	physical	AKT1	CREB1
P31749	O43524	1	IL3	15	Phosphorylation	AKT1	FOXO3
Q92934	P10415	1	IL3	15	physical	BAD	BCL2
Q92934	Q07817	1	IL3	15	physical	BAD	BCL2L1
Q92934	P27348	1	IL3	15	physical	BAD	YWHAQ
Q07812	P10415	1	IL3	15	physical	BAX	BCL2
P10415	Q92934	1	IL3	15	physical	BCL2	BAD
P10415	Q07812	1	IL3	15	physical	BCL2	BAX
Q07817	Q92934	1	IL3	15	physical	BCL2L1	BAD
O43521	P31946	1	IL3	15	physical	BCL2L11	YWHAB
P22681	P46108	1	IL3	15	physical	CBL	CRK
P22681	P46109	1	IL3	15	physical	CBL	CRKL
P22681	P06241	1	IL3	15	physical	CBL	FYN
P22681	P62993	1	IL3	15	physical	CBL	GRB2
P22681	P08631	1	IL3	15	physical	CBL	HCK
P22681	P27986	1	IL3	15	physical	CBL	PIK3R1
P22681	O00459	1	IL3	15	physical	CBL	PIK3R2
Q9NSE2	P32927	1	IL3	15	physical	CISH	CSF2RB
P16220	P31749	1	IL3	15	physical	CREB1	AKT1
P46108	P22681	1	IL3	15	physical	CRK	CBL
P46109	P22681	1	IL3	15	physical	CRKL	CBL
P46109	Q06124	1	IL3	15	physical	CRKL	PTPN11
P46109	Q13905	1	IL3	15	physical	CRKL	RAPGEF1
P46109	P29353	1	IL3	15	physical	CRKL	SHC1
P32927	Q9NSE2	1	IL3	15	physical	CSF2RB	CISH
P32927	P30273	1	IL3	15	physical	CSF2RB	FCER1G
P32927	P07332	1	IL3	15	physical	CSF2RB	FES
P32927	P06241	1	IL3	15	physical	CSF2RB	FYN
P32927	P63244	1	IL3	15	physical	CSF2RB	GNB2L1
P32927	P08631	1	IL3	15	physical	CSF2RB	HCK
P32927	P08700	1	IL3	15	physical	CSF2RB	IL3
P32927	P26951	1	IL3	15	physical	CSF2RB	IL3RA
P32927	P23458	1	IL3	15	physical	CSF2RB	JAK1
P32927	O60674	1	IL3	15	physical	CSF2RB	JAK2
P32927	P07948	1	IL3	15	physical	CSF2RB	LYN
P32927	P05771	1	IL3	15	physical	CSF2RB	PRKCB
P32927	Q06124	1	IL3	15	physical	CSF2RB	PTPN11
P32927	P29350	1	IL3	15	physical	CSF2RB	PTPN6
P32927	P29353	1	IL3	15	physical	CSF2RB	SHC1
P32927	P43405	1	IL3	15	physical	CSF2RB	SYK
P32927	P63104	1	IL3	15	physical	CSF2RB	YWHAZ
Q05193	P27986	1	IL3	15	physical	DNM1	PIK3R1
Q99704	P08575	1	IL3	15	physical	DOK1	PTPRC
P30273	P32927	1	IL3	15	physical	FCER1G	CSF2RB
P07332	P32927	1	IL3	15	physical	FES	CSF2RB
P06241	P22681	1	IL3	15	physical	FYN	CBL
P06241	P32927	1	IL3	15	physical	FYN	CSF2RB
Q13480	P27986	1	IL3	15	physical	GAB1	PIK3R1
Q13480	Q06124	1	IL3	15	physical	GAB1	PTPN11
Q9UQC2	P62993	1	IL3	15	physical	GAB2	GRB2
Q9UQC2	P27986	1	IL3	15	physical	GAB2	PIK3R1
Q9UQC2	Q08209	1	IL3	15	physical	GAB2	PPP3CA
Q9UQC2	Q06124	1	IL3	15	physical	GAB2	PTPN11
Q9UQC2	P29350	1	IL3	15	physical	GAB2	PTPN6
Q9UQC2	P29353	1	IL3	15	physical	GAB2	SHC1
Q9UQC2	P43405	1	IL3	15	physical	GAB2	SYK
P63244	P32927	1	IL3	15	physical	GNB2L1	CSF2RB
P62993	P22681	1	IL3	15	physical	GRB2	CBL
P62993	Q9UQC2	1	IL3	15	physical	GRB2	GAB2
P62993	Q06124	1	IL3	15	physical	GRB2	PTPN11
P62993	P29353	1	IL3	15	physical	GRB2	SHC1
P62993	Q07889	1	IL3	15	physical	GRB2	SOS1
P62993	P15498	1	IL3	15	physical	GRB2	VAV1
P08631	P22681	1	IL3	15	physical	HCK	CBL
P08631	P32927	1	IL3	15	physical	HCK	CSF2RB
P01112	O00329	1	IL3	15	physical	HRAS	PIK3CD
P08700	P32927	1	IL3	15	physical	IL3	CSF2RB
P08700	P26951	1	IL3	15	physical	IL3	IL3RA
P26951	P32927	1	IL3	15	physical	IL3RA	CSF2RB
P26951	P08700	1	IL3	15	physical	IL3RA	IL3
P26951	P23458	1	IL3	15	physical	IL3RA	JAK1
P26951	O60674	1	IL3	15	physical	IL3RA	JAK2
Q92835	Q06124	1	IL3	15	physical	INPP5D	PTPN11
Q92835	P29353	1	IL3	15	physical	INPP5D	SHC1
P23458	P32927	1	IL3	15	physical	JAK1	CSF2RB
P23458	P26951	1	IL3	15	physical	JAK1	IL3RA
O60674	P32927	1	IL3	15	physical	JAK2	CSF2RB
O60674	P26951	1	IL3	15	physical	JAK2	IL3RA
O60674	P67775	1	IL3	15	Phosphorylation	JAK2	PPP2CA
O60674	P67775	1	IL3	15	physical	JAK2	PPP2CA
O60674	P42229	1	IL3	15	Phosphorylation	JAK2	STAT5A
O60674	P51692	1	IL3	15	Phosphorylation	JAK2	STAT5B
O60674	P42680	1	IL3	15	physical	JAK2	TEC
P06239	P32927	1	IL3	15	Phosphorylation	LCK	CSF2RB
P07948	P32927	1	IL3	15	Phosphorylation	LYN	CSF2RB
P07948	P32927	1	IL3	15	physical	LYN	CSF2RB
P07948	P43405	1	IL3	15	physical	LYN	SYK
Q02750	P04049	1	IL3	15	physical	MAP2K1	RAF1
P28482	P10415	1	IL3	15	Phosphorylation	MAPK1	BCL2
P28482	P15976	1	IL3	15	Phosphorylation	MAPK1	GATA1
P28482	P23769	1	IL3	15	Phosphorylation	MAPK1	GATA2
P27361	P10415	1	IL3	15	Phosphorylation	MAPK3	BCL2
P27361	P15976	1	IL3	15	Phosphorylation	MAPK3	GATA1
P45983	Q92934	1	IL3	15	Phosphorylation	MAPK8	BAD
Q13153	Q92934	1	IL3	15	Phosphorylation	PAK1	BAD
O00329	P01112	1	IL3	15	physical	PIK3CD	HRAS
O00329	P27986	1	IL3	15	physical	PIK3CD	PIK3R1
O00329	O00459	1	IL3	15	physical	PIK3CD	PIK3R2
P27986	P22681	1	IL3	15	physical	PIK3R1	CBL
P27986	Q05193	1	IL3	15	physical	PIK3R1	DNM1
P27986	Q13480	1	IL3	15	physical	PIK3R1	GAB1
P27986	Q9UQC2	1	IL3	15	physical	PIK3R1	GAB2
P27986	O00329	1	IL3	15	physical	PIK3R1	PIK3CD
P27986	O00459	1	IL3	15	physical	PIK3R1	PIK3R2
P27986	Q06124	1	IL3	15	physical	PIK3R1	PTPN11
P27986	P42680	1	IL3	15	physical	PIK3R1	TEC
O00459	P22681	1	IL3	15	physical	PIK3R2	CBL
O00459	O00329	1	IL3	15	physical	PIK3R2	PIK3CD
O00459	P27986	1	IL3	15	physical	PIK3R2	PIK3R1
O00459	Q06124	1	IL3	15	physical	PIK3R2	PTPN11
Q9UKJ0	Q06124	1	IL3	15	physical	PILRB	PTPN11
Q9UKJ0	P29350	1	IL3	15	physical	PILRB	PTPN6
P67775	O60674	1	IL3	15	physical	PPP2CA	JAK2
P67775	P42229	1	IL3	15	physical	PPP2CA	STAT5A
P67775	P51692	1	IL3	15	physical	PPP2CA	STAT5B
Q08209	Q9UQC2	1	IL3	15	physical	PPP3CA	GAB2
P17612	Q92934	1	IL3	15	Phosphorylation	PRKACA	BAD
P17612	P10415	1	IL3	15	Phosphorylation	PRKACA	BCL2
P17612	P04049	1	IL3	15	Phosphorylation	PRKACA	RAF1
P05771	P32927	1	IL3	15	physical	PRKCB	CSF2RB
Q05397	P49023	1	IL3	15	physical	PTK2	PXN
Q06124	P46109	1	IL3	15	physical	PTPN11	CRKL
Q06124	P32927	1	IL3	15	physical	PTPN11	CSF2RB
Q06124	P32927	1	IL3	15	Dephosphorylation	PTPN11	CSF2RB
Q06124	Q13480	1	IL3	15	physical	PTPN11	GAB1
Q06124	Q9UQC2	1	IL3	15	Dephosphorylation	PTPN11	GAB2
Q06124	Q9UQC2	1	IL3	15	physical	PTPN11	GAB2
Q06124	P62993	1	IL3	15	physical	PTPN11	GRB2
Q06124	Q92835	1	IL3	15	physical	PTPN11	INPP5D
Q06124	P27986	1	IL3	15	physical	PTPN11	PIK3R1
Q06124	O00459	1	IL3	15	physical	PTPN11	PIK3R2
Q06124	Q9UKJ0	1	IL3	15	physical	PTPN11	PILRB
Q06124	Q07889	1	IL3	15	physical	PTPN11	SOS1
Q06124	P42229	1	IL3	15	Dephosphorylation	PTPN11	STAT5A
Q06124	P51692	1	IL3	15	Dephosphorylation	PTPN11	STAT5B
P29350	P32927	1	IL3	15	physical	PTPN6	CSF2RB
P29350	P32927	1	IL3	15	Dephosphorylation	PTPN6	CSF2RB
P29350	Q9UQC2	1	IL3	15	physical	PTPN6	GAB2
P29350	Q9UKJ0	1	IL3	15	physical	PTPN6	PILRB
P08575	Q99704	1	IL3	15	physical	PTPRC	DOK1
P49023	Q05397	1	IL3	15	physical	PXN	PTK2
P49023	P18206	1	IL3	15	physical	PXN	VCL
P04049	Q92934	1	IL3	15	Phosphorylation	RAF1	BAD
P04049	Q02750	1	IL3	15	physical	RAF1	MAP2K1
Q13905	P46109	1	IL3	15	physical	RAPGEF1	CRKL
Q13905	P29353	1	IL3	15	physical	RAPGEF1	SHC1
P10276	P19793	1	IL3	15	physical	RARA	RXRA
P10276	P42229	1	IL3	15	physical	RARA	STAT5A
P19793	P10276	1	IL3	15	physical	RXRA	RARA
P19793	P42229	1	IL3	15	physical	RXRA	STAT5A
P29353	P46109	1	IL3	15	physical	SHC1	CRKL
P29353	P32927	1	IL3	15	physical	SHC1	CSF2RB
P29353	Q9UQC2	1	IL3	15	physical	SHC1	GAB2
P29353	P62993	1	IL3	15	physical	SHC1	GRB2
P29353	Q92835	1	IL3	15	physical	SHC1	INPP5D
P29353	Q13905	1	IL3	15	physical	SHC1	RAPGEF1
P29353	Q07889	1	IL3	15	physical	SHC1	SOS1
O14508	O14543	1	IL3	15	physical	SOCS2	SOCS3
O14543	O14508	1	IL3	15	physical	SOCS3	SOCS2
Q07889	P62993	1	IL3	15	physical	SOS1	GRB2
Q07889	Q06124	1	IL3	15	physical	SOS1	PTPN11
Q07889	P29353	1	IL3	15	physical	SOS1	SHC1
P12931	P40763	1	IL3	15	Phosphorylation	SRC	STAT3
P12931	P40763	1	IL3	15	physical	SRC	STAT3
P40763	P12931	1	IL3	15	physical	STAT3	SRC
P42229	P67775	1	IL3	15	physical	STAT5A	PPP2CA
P42229	P10276	1	IL3	15	physical	STAT5A	RARA
P42229	P19793	1	IL3	15	physical	STAT5A	RXRA
P51692	P67775	1	IL3	15	physical	STAT5B	PPP2CA
P43405	P32927	1	IL3	15	physical	SYK	CSF2RB
P43405	Q9UQC2	1	IL3	15	physical	SYK	GAB2
P43405	P07948	1	IL3	15	physical	SYK	LYN
P42680	O60674	1	IL3	15	physical	TEC	JAK2
P42680	P27986	1	IL3	15	physical	TEC	PIK3R1
P42680	P15498	1	IL3	15	physical	TEC	VAV1
P42680	P15498	1	IL3	15	Phosphorylation	TEC	VAV1
P15498	P62993	1	IL3	15	physical	VAV1	GRB2
P15498	P42680	1	IL3	15	physical	VAV1	TEC
P18206	P49023	1	IL3	15	physical	VCL	PXN
P31946	O43521	1	IL3	15	physical	YWHAB	BCL2L11
P27348	Q92934	1	IL3	15	physical	YWHAQ	BAD
P63104	P32927	1	IL3	15	physical	YWHAZ	CSF2RB
O96019	Q01201	1	TNFalpha	9	physical	ACTL6A	RELB
O43823	Q04206	1	TNFalpha	9	physical	AKAP8	RELA
